PMID	Relationship_Count	Relationships
18483177	3	PGR->CYP19A1(Repression); PGR->ERBB2(Repression); PGR->PTGS2(Repression)
18483184	1	CREB1->GRPR(Activation)
18483242	1	AHR->IL6(Unknown)
18485095	1	REST->CARTPT(Repression)
18485278	1	SNAI2->VDR(Repression)
18487207	1	APC->SGK1(Repression)
18487511	1	GATA1->KLF1(Unknown)
18488713	1	YY1->PRDM2(Activation)
18490439	2	ENO1->MYC(Unknown); YY1->MYC(Activation)
18495115	1	CREB1->AQP3(Unknown)
18496767	5	NFYA->SOX18(Activation); NFYB->SOX18(Activation); NFYC->SOX18(Activation); SP3->SOX18(Repression); ZNF148->SOX18(Repression)
18497060	2	CREBBP->IRF1(Activation); STAT1->IRF1(Activation)
18497079	1	AR->PC(Activation)
18498249	2	NFKB1->HIF1A(Unknown); RELA->HIF1A(Unknown)
18499083	1	FIGLA->TCF3(Unknown)
18499474	2	HES1->HTR1A(Unknown); HES6->HTR1A(Unknown)
18502099	1	SP1->IL6(Activation)
18503552	1	E2F1->DBF4(Activation)
18503747	2	MAML1->HEY1(Repression); MAML1->TNFRSF12A(Repression)
18504404	2	TBX21->IL13(Repression); TBX21->IL4(Repression)
18504428	4	NFKB2->CCND2(Activation); NFKB2->CDK6(Activation); RELA->CCND2(Activation); RELA->CDK6(Activation)
18504435	2	E2F4->BIRC5(Unknown); RB1->BIRC5(Unknown)
18505768	1	STAT3->KLF11(Activation)
18505928	1	TP53->GSTP1(Activation)
18506761	1	EGR1->HIF1A(Activation)
18508876	1	USF1->SLC22A2(Unknown)
18511453	1	KLF4->TP53(Unknown)
18513187	2	HNF4A->GFER(Repression); SP1->GFER(Activation)
18514055	1	NR1H4->DCN(Activation)
18518926	1	REST->BDNF(Repression)
18519709	1	RELA->CYP19A1(Repression)
18521079	2	E2F1->DAPK2(Activation); KLF6->DAPK2(Activation)
18523266	2	NFKB1->TNFRSF10B(Unknown); RELA->TNFRSF10B(Unknown)
18523482	2	JUN->OPRM1(Unknown); NFKB1->OPRM1(Unknown)
18524846	2	CEBPA->CRMP1(Unknown); SP1->CRMP1(Unknown)
18528488	1	MLLT3->SCNN1A(Activation)
18534812	2	HOXC10->HOXB8(Repression); HOXC9->HOXB8(Repression)
18535113	4	AR->CDH2(Activation); AR->CTNNB1(Activation); AR->TJP1(Activation); AR->VIM(Repression)
18537194	1	HTATIP2->SPP1(Repression)
18540626	2	NR1I2->ABCB1(Activation); NR1I2->CYP3A4(Activation)
18540824	1	ARNT->AHR(Unknown)
18541154	3	AR->CDC6(Unknown); E2F1->CDC6(Unknown); E2F3->CDC6(Unknown)
18541630	2	NFKB1->TERT(Unknown); RELA->TERT(Unknown)
18543253	2	ESR1->TFF1(Activation); SP3->TFF1(Activation)
18544453	1	ELF2->VCP(Activation)
18550526	1	BACH1->HMOX1(Repression)
18550668	4	STAT3->IFNAR1(Activation); STAT3->IL2(Activation); STAT3->OAS1(Repression); STAT3->TYK2(Repression)
18552123	1	HNF4A->CYP2C9(Activation)
18554521	1	E2F1->NOX4(Activation)
18555750	3	DNMT1->MGMT(Unknown); HDAC1->MGMT(Unknown); TP53->DNMT1(Unknown)
18555777	3	CEBPA->CXCR2(Unknown); NFKB1->CXCR2(Unknown); RELA->CXCR2(Unknown)
18556457	1	SP1->SLC39A8(Activation)
18558095	2	HDAC3->CDKN2A(Repression); HDAC4->CDKN2A(Repression)
18559540	2	HIF1A->LEP(Activation); SP1->LEP(Activation)
18562691	1	E2F6->E2F1(Repression)
18562803	1	NR1H3->CETP(Unknown)
18563714	1	ESR1->CXCL12(Unknown)
18566016	1	MYCN->CTSD(Activation)
18566224	1	TP53->MDM2(Unknown)
18566231	14	NFKB1->BCL2(Repression); NFKB1->BIRC2(Repression); NFKB1->BIRC3(Repression); NFKB1->CCND1(Repression); NFKB1->MMP9(Repression); NFKB1->MYC(Repression); NFKB1->XIAP(Repression); RELA->BCL2(Repression); RELA->BIRC2(Repression); RELA->BIRC3(Repression); RELA->CCND1(Repression); RELA->MMP9(Repression); RELA->MYC(Repression); RELA->XIAP(Repression)
18566389	3	NFKB1->CSF1(Activation); PPARG->CSF1(Repression); RELA->CSF1(Activation)
18566411	1	STAT1->FCGRT(Repression)
18567809	1	ETS1->TAF12(Unknown)
18567920	2	NFKB1->MMP9(Activation); RELA->MMP9(Activation)
18568019	1	ZBTB16->CXCR4(Activation)
18570183	1	RUNX3->CDKN1A(Unknown)
18570733	1	HIF1A->MMP2(Repression)
18572192	2	USF1->APOA5(Activation); USF2->APOA5(Activation)
18572865	1	HIF1A->VEGFA(Activation)
18573283	1	STAT3->MUC4(Activation)
18575762	2	SP1->EGFR(Unknown); SP1->VEGFA(Unknown)
18575764	1	IRF1->IFNB1(Unknown)
18580406	2	NR1H3->ABCA1(Activation); NR1H3->ABCG1(Activation)
18583320	2	CEBPA->STAR(Activation); CEBPB->STAR(Activation)
18583567	1	SP1->TLR2(Unknown)
18583706	2	NFKB1->PCYT2(Unknown); RELA->PCYT2(Unknown)
18583933	1	TP53->MDM2(Unknown)
18588516	2	HDAC1->SNAI2(Repression); NCOR1->SNAI2(Repression)
18588995	3	EGR1->EAPP(Activation); SP1->EAPP(Activation); SP3->EAPP(Repression)
18590053	1	TP53->BTG3(Unknown)
18591936	1	EWSR1->NR0B1(Unknown)
18593768	1	KLF11->INS(Activation)
18593935	1	DDIT3->TNFRSF10B(Activation)
18594176	1	STAT3->LGALS3BP(Repression)
18598236	2	NFKB1->CTSB(Activation); RELA->CTSB(Activation)
18599389	1	GATA1->HEMGN(Repression)
18599488	2	NFKB1->TNFRSF10B(Activation); RELA->TNFRSF10B(Activation)
18600306	3	IKBKB->CD44(Repression); IKBKB->MMP9(Repression); IKBKB->VCAM1(Repression)
18602691	1	GATA1->SEMG1(Unknown)
18602747	1	TCF7L2->STAT3(Unknown)
18603592	1	SND1->AGTR1(Activation)
18604245	1	SRF->PRRX1(Unknown)
18606063	2	NFKBIA->NFKB1(Repression); NFKBIA->RELA(Repression)
18611949	1	HDAC1->STAT3(Unknown)
18616672	5	STAT1->IFNA1(Repression); STAT1->IFNG(Repression); STAT1->IL6(Repression); STAT3->IFNG(Repression); STAT3->IL6(Repression)
18617520	1	KLF5->MMP9(Activation)
18619497	1	CEBPD->PPARG(Activation)
18619508	1	ABL1->CSF1(Unknown)
18622263	1	NFE2L2->UGT2B7(Activation)
18622638	2	NFKB1->AGER(Activation); RELA->AGER(Activation)
18624763	1	SP1->NOS3(Activation)
18625220	1	JUN->PPARD(Activation)
18625225	2	E2F1->PEG10(Unknown); E2F4->PEG10(Unknown)
18625744	2	CTCF->CCND1(Unknown); NPM1->CCND1(Unknown)
18628516	3	OTX2->HESX1(Unknown); OTX2->POU1F1(Unknown); OTX2->RBP3(Unknown)
18628967	1	POU3F2->MITF(Unknown)
18629308	1	NFE2L2->KRT16(Activation)
18631392	1	WT1->KLK3(Unknown)
18632798	1	CTCF->ETNK2(Unknown)
18632985	1	HDAC4->CDKN1A(Repression)
18632988	1	HDAC5->YY1(Activation)
18636947	1	SOX9->COL2A1(Activation)
18640093	1	FOXP1->KLK3(Repression)
18641303	1	IRF1->FOXP3(Repression)
18641343	2	ATF2->IFNG(Activation); JUN->IFNG(Activation)
18643869	1	TSG101->REG4(Repression)
18644116	1	HIPK2->VEGFA(Repression)
18644370	1	E2F1->PTPRO(Unknown)
18644974	1	STAT3->HIF1A(Activation)
18645021	2	KLF4->CDKN1A(Activation); TP53->CDKN1A(Activation)
18649734	1	NCOA4->KLK3(Activation)
18652845	6	TRERF1->CD40(Repression); TRERF1->CD80(Repression); TRERF1->CD86(Repression); TRERF1->LILRB1(Repression); TRERF1->LILRB2(Repression); TRERF1->LILRB4(Repression)
18655774	1	PLAGL2->SFTPC(Activation)
18656622	1	GATA5->SLC5A1(Unknown)
18657049	1	NR0B2->E2F1(Repression)
18660752	2	E2F1->BRCA1(Unknown); E2F1->CHEK1(Unknown)
18666237	1	HNF4A->CYP2B6(Unknown)
18671304	2	CEBPA->HAMP(Activation); STAT3->HAMP(Activation)
18676374	1	CREB1->MUC5AC(Activation)
18679417	2	CTNNB1->CCND1(Unknown); CTNNB1->MYC(Unknown)
18684922	1	JUN->CXCL8(Activation)
18684932	2	REL->CRP(Unknown); TBP->CRP(Unknown)
18685848	2	PGR->FOXP3(Repression); PGR->IL10(Repression)
18687690	1	RUNX1->MPL(Unknown)
18687701	1	E2F1->ETV4(Activation)
18689673	3	HSF1->NFKB1(Unknown); HSF1->RELA(Unknown); HSF1->TNF(Unknown)
18690006	6	NFKB1->IFNG(Activation); NFKB1->IL12A(Activation); NFKB1->IL12B(Activation); RELA->IFNG(Activation); RELA->IL12A(Activation); RELA->IL12B(Activation)
18690848	2	NUPR1->BCL2L1(Activation); NUPR1->CDKN1A(Activation)
18691180	2	HDAC1->PCNA(Unknown); ING1->PCNA(Unknown)
18691624	1	IRF3->CXCL10(Activation)
18692496	1	SIRT1->NBN(Activation)
18694572	1	HEY1->KDR(Repression)
18694960	19	IRF1->CD40(Activation); IRF1->PSMB10(Unknown); IRF1->PSMB9(Activation); IRF1->TAP1(Activation); IRF1->TAP2(Unknown); IRF1->TAPBP(Unknown); NFKB1->IRF1(Activation); NFKB1->PSMB10(Unknown); NFKB1->PSMB9(Unknown); NFKB1->TAP1(Unknown); NFKB1->TAP2(Unknown); NFKB1->TAPBP(Unknown); RELA->IRF1(Activation); RELA->PSMB10(Unknown); RELA->PSMB9(Unknown); RELA->TAP1(Unknown); RELA->TAP2(Unknown); RELA->TAPBP(Unknown); STAT1->IRF1(Activation)
18697203	1	TP53->PDGFRB(Activation)
18697801	2	HNF1A->MTTP(Unknown); HNF1A->TM4SF1(Repression)
18697940	1	PAX5->BLK(Repression)
18698092	5	EGR1->TBXA2R(Unknown); ETS1->TBXA2R(Activation); GATA1->TBXA2R(Activation); NFE2->TBXA2R(Unknown); SP1->TBXA2R(Unknown)
18701434	1	SP1->WIF1(Repression)
18701499	1	ATF5->ID1(Repression)
18703514	1	AR->PMEPA1(Unknown)
18706393	1	SP1->CIC(Unknown)
18710704	2	NFKB1->MIF(Unknown); RELA->MIF(Unknown)
18712808	1	GCM2->CASR(Activation)
18718911	4	EGR1->HYAL1(Activation); NFKB1->HYAL1(Activation); RELA->HYAL1(Activation); SP1->HYAL1(Repression)
18719363	4	MTA1->CDH1(Repression); MTA1->MTA3(Repression); MTA1->SNAI1(Activation); MTA1->SNAI2(Activation)
18719603	1	GATA3->CD40LG(Activation)
18721868	1	SP1->PRM1(Activation)
18723135	4	RFX5->HLA-DQB1(Unknown); RFX5->HLA-DRB1(Unknown); RFXAP->HLA-DQB1(Unknown); RFXAP->HLA-DRB1(Unknown)
18752053	2	FHL2->NFKB1(Unknown); FHL2->RELA(Unknown)
18754863	7	ESR1->TERT(Activation); HIF1A->TERT(Activation); MEN1->TERT(Repression); MYC->TERT(Activation); SP1->TERT(Activation); TP53->TERT(Repression); WT1->TERT(Repression)
18755691	1	KLF6->ATF3(Activation)
18755897	2	TP53->BBC3(Unknown); TP53->CDKN1A(Unknown)
18757415	1	HEXIM1->CCND1(Repression)
18758158	1	HOXD13->FHL1(Unknown)
18759300	1	SOX9->COL2A1(Unknown)
18761050	4	NFKB1->MCL1(Repression); NFKB1->XIAP(Repression); RELA->MCL1(Repression); RELA->XIAP(Repression)
18761399	2	NFKB1->BCL2(Unknown); RELA->BCL2(Unknown)
18764868	2	NFKB1->OLFM4(Unknown); RELA->OLFM4(Unknown)
18765668	4	CTBP1->BRCA2(Repression); ESR2->BRCA2(Repression); HDAC1->BRCA2(Repression); TP53->BRCA2(Repression)
18765795	2	STAT3->IL10(Activation); STAT3->IL6(Activation)
18768464	1	RUNX1->FHL2(Unknown)
18769160	1	RAD51->SP1(Activation)
18769450	1	BACH2->IL2(Unknown)
18772130	1	FOXO3->MYOCD(Repression)
18772138	1	DDIT3->CXCL8(Unknown)
18772142	1	NR3C1->CALD1(Activation)
18773488	1	PARP1->CDH1(Unknown)
18774944	1	KLF5->FASN(Activation)
18775869	2	NFIC->ITGA5(Repression); SP1->ITGA5(Activation)
18776222	1	E2F3->AURKA(Activation)
18776923	1	BRCA1->HSPA5(Repression)
18778787	1	YY1->TNFRSF10B(Repression)
18779124	3	NFKB1->SOD2(Unknown); RELA->SOD2(Unknown); SP1->SOD2(Unknown)
18780286	2	EGR1->UBE2S(Activation); SRF->UBE2S(Activation)
18780293	1	AR->KLK3(Unknown)
18782567	1	NFKB1->CRMP1(Unknown)
18787102	2	NFKB1->STK39(Activation); RELA->STK39(Activation)
18790750	2	STAT3->BCL2L1(Unknown); STAT3->MCL1(Unknown)
18793716	2	SP1->LPL(Unknown); SP3->LPL(Unknown)
18794125	2	LEF1->ESR1(Unknown); NKX3-1->ESR1(Unknown)
18794136	1	DDIT3->TNFRSF10B(Activation)
18794357	2	AR->CDH1(Repression); HDAC1->CDH1(Repression)
18794358	2	BRPF1->ING5(Unknown); BRPF1->MEAF6(Unknown)
18798221	2	EGR1->EP300(Activation); EGR1->TCF4(Activation)
18801463	2	NFKB1->MMP9(Activation); RELA->MMP9(Activation)
18802024	1	USF1->AGT(Repression)
18802113	1	FOSL1->MMP1(Unknown)
18805276	3	JARID2->MYH6(Unknown); JARID2->MYL7(Unknown); JARID2->NPPA(Unknown)
18809243	5	MYC->BCL2(Unknown); MYC->CCND1(Unknown); MYC->PCNA(Unknown); MYC->PGK1(Unknown); MYC->VEGFA(Unknown)
18809380	2	FOS->MMP9(Activation); JUN->MMP9(Activation)
18809579	2	PML->EP300(Activation); PML->HIPK2(Activation)
18813803	1	TP53->GLI2(Unknown)
18817855	2	USF1->PTGDS(Repression); USF1->PTGS2(Repression)
18819935	2	CDX1->DSC2(Unknown); CDX2->DSC2(Unknown)
18820298	2	CEBPB->PTGS2(Repression); HDAC4->PTGS2(Activation)
18822210	2	KLF6->CCND1(Repression); KLF6->CDKN1A(Activation)
18829529	2	ATF4->PLAU(Activation); ATF4->VEGFA(Activation)
18829551	1	AR->KLK3(Unknown)
18832568	1	ATF5->SH2D1A(Unknown)
18834886	1	HDAC2->APAF1(Repression)
18835464	1	HIF1A->VEGFA(Unknown)
18838534	3	MYC->GATA1(Repression); MYC->JUNB(Repression); MYC->NFE2(Repression)
18839277	1	STAT3->BCL2(Activation)
18840615	1	E2F1->HSPA5(Repression)
18842595	2	EP300->NR0B2(Activation); EP300->NR1H4(Repression)
18842833	1	HIF1A->SETD2(Activation)
18843978	2	NFKB1->MMP9(Activation); RELA->MMP9(Activation)
18844071	1	LMO2->GYPA(Repression)
18845576	2	USF1->POU2F1(Unknown); USF2->POU2F1(Unknown)
18846391	1	HNF1B->UMOD(Activation)
18848529	1	AHR->AHRR(Activation)
18848838	1	PPARA->TXNIP(Repression)
18849347	3	CRX->BEST1(Activation); OTX1->BEST1(Activation); OTX2->BEST1(Activation)
18850007	3	EHMT2->RUNX3(Activation); HDAC1->RUNX3(Activation); HDAC1->RUNX3(Repression)
18850323	2	PLAG1->ABCC6(Activation); PLAGL1->ABCC6(Activation)
18851829	1	BRCA1->SIRT1(Activation)
18852463	1	EZH2->POLR3D(Unknown)
18855759	1	PPARG->AGER(Repression)
18855877	1	NR4A3->PPARG(Repression)
18924150	1	GLI1->EGR2(Repression)
18927113	3	CREBBP->RS1(Unknown); CRX->RS1(Activation); EP300->RS1(Unknown)
18928584	2	NFKB1->ICAM1(Unknown); RELA->ICAM1(Unknown)
18929412	1	BACH2->BCL2(Unknown)
18929846	2	NFKB1->CD86(Activation); RELA->CD86(Activation)
18930345	1	KLF10->STMN1(Repression)
18930904	1	SP1->LDHC(Unknown)
18940792	2	DDIT3->ASNS(Repression); DDIT3->TRIB3(Activation)
18941249	2	NFKB1->VEGFD(Activation); RELA->VEGFD(Activation)
18942706	2	NFKB1->IL6(Activation); RELA->IL6(Activation)
18948538	1	TSG101->CEP55(Unknown)
18948549	2	NFKB1->PTPN6(Unknown); RELA->PTPN6(Unknown)
18949373	1	SP1->LOXL4(Activation)
18954936	2	NFKB1->CDKN1A(Repression); RELA->CDKN1A(Repression)
18955504	2	ETS1->CDKN1A(Unknown); TFAP2A->CDKN1A(Unknown)
18971376	1	HAX1->ATP2A2(Repression)
18973191	2	NFKB1->PTGS2(Unknown); RELA->PTGS2(Unknown)
18974119	1	NKX3-1->VEGFA(Unknown)
18974396	1	TP53->IFI16(Activation)
18977346	2	SOX9->KLF4(Unknown); TCF4->KLF4(Unknown)
18978816	2	NFKB1->XIAP(Unknown); RELA->XIAP(Unknown)
18981111	2	ARID1A->IGH(Activation); ARID1B->IGH(Activation)
18983539	1	MITF->GPNMB(Activation)
18984668	3	NR0B1->PBX1(Activation); NR5A1->CITED2(Activation); NR5A1->PBX1(Activation)
18985009	1	EP300->MMP9(Activation)
18987364	1	FOXP2->CNTNAP2(Repression)
18990686	2	MTF1->PRNP(Activation); SP1->PRNP(Activation)
18990703	1	PARP1->BRCA2(Repression)
18996370	4	NFKB1->CXCL8(Activation); NFKB1->IL6(Activation); RELA->CXCL8(Activation); RELA->IL6(Activation)
19001523	1	SF1->STAR(Unknown)
19003964	1	IRF1->TP53(Unknown)
19006120	1	HSF1->BAG3(Repression)
19010791	1	FOXL2->SIRT1(Activation)
19011628	1	HDAC11->IL10(Repression)
19013255	2	HDAC4->HOXB13(Repression); YY1->HOXB13(Repression)
19015127	1	CREB1->PPM1D(Unknown)
19017365	1	HOXA10->WT1(Unknown)
19017637	1	SP1->CDK4(Activation)
19020709	2	ARNT->VEGFA(Unknown); STAT3->VEGFA(Unknown)
19020743	2	NFKB1->PLAUR(Activation); RELA->PLAUR(Activation)
19020999	2	RUNX1->LGALS3(Activation); RUNX2->LGALS3(Activation)
19022561	4	NR5A1->HSD3B2(Activation); NR5A1->STAR(Activation); NR5A2->HSD3B2(Activation); NR5A2->STAR(Activation)
19022820	4	NFKB1->COL2A1(Repression); NFKB1->MMP13(Activation); RELA->COL2A1(Repression); RELA->MMP13(Activation)
19026724	2	CREB1->SLC39A1(Unknown); SP1->SLC39A1(Unknown)
19026785	2	PAX3->MITF(Unknown); SOX10->MITF(Unknown)
19027835	4	ETS1->CSNK2A1(Unknown); NFKB1->CSNK2A1(Unknown); RELA->CSNK2A1(Unknown); SP1->CSNK2A1(Unknown)
19028584	1	NEUROG3->VSX2(Activation)
19028685	3	FOS->MMP1(Activation); JUN->MMP1(Activation); MAZ->MMP1(Activation)
19029285	6	DNMT1->GAD1(Repression); DNMT1->RELN(Repression); HDAC1->GAD1(Repression); HDAC1->RELN(Repression); MECP2->GAD1(Repression); MECP2->RELN(Repression)
19031698	1	E2F1->XRCC1(Activation)
19032342	3	ARNTL->BHLHE40(Activation); CLOCK->BHLHE40(Activation); NR1H3->BHLHE40(Activation)
19034419	1	PAX6->PCSK1(Activation)
19034670	2	FOXD3->ZNF175(Unknown); YY1->ZNF175(Activation)
19041685	1	NR5A2->CCNE1(Unknown)
19043455	1	CEBPB->BCL2L1(Unknown)
19046997	2	HIPK2->HIF1A(Repression); HIPK2->VEGFA(Repression)
19049899	1	PPARG->ACAT1(Activation)
19050060	1	REST->DGCR5(Repression)
19051271	30	TWIST1->AKR1C2(Activation); TWIST1->ATM(Activation); TWIST1->CTPS1(Activation); TWIST1->ERBB3(Repression); TWIST1->F2R(Repression); TWIST1->FOS(Activation); TWIST1->GDF15(Activation); TWIST1->ILK(Repression); TWIST1->MYB(Repression); TWIST1->NF1(Repression); TWIST1->NR2F1(Activation); TWIST1->PFDN4(Repression); TWIST1->RAP1A(Repression); TWIST1->RBL2(Repression); TWIST1->SRPX(Repression); TWIST2->AKR1C2(Activation); TWIST2->ATM(Activation); TWIST2->CTPS1(Activation); TWIST2->ERBB3(Repression); TWIST2->F2R(Repression); TWIST2->FOS(Activation); TWIST2->GDF15(Activation); TWIST2->ILK(Repression); TWIST2->MYB(Repression); TWIST2->NF1(Repression); TWIST2->NR2F1(Activation); TWIST2->PFDN4(Repression); TWIST2->RAP1A(Repression); TWIST2->RBL2(Repression); TWIST2->SRPX(Repression)
19056816	1	VDR->AMH(Unknown)
19059241	1	CDX1->PPARG(Activation)
19059405	1	ATF4->DDIT4(Activation)
19059462	1	NR1H4->HSD3B2(Unknown)
19060920	1	JUN->BECN1(Activation)
19061877	2	STAT1->CFTR(Activation); STAT1->CFTR(Repression)
19067654	1	NR5A2->CYP11A1(Unknown)
19067706	8	TP53->BAX(Unknown); TP53->BIRC5(Unknown); TP53->CDK1(Unknown); TP53->CDKN1A(Unknown); TP73->BAX(Unknown); TP73->BIRC5(Unknown); TP73->CDK1(Unknown); TP73->CDKN1A(Unknown)
19067769	1	WT1->TBXA2R(Repression)
19070387	2	DNMT3A->CDH6(Repression); DNMT3A->IGFBP3(Repression)
19073601	1	ATF4->S100P(Unknown)
19074551	1	FOXO1->AR(Repression)
19074768	2	NFKB1->ICAM1(Activation); RELA->ICAM1(Activation)
19074829	2	MBD1->IRF8(Repression); STAT1->IRF8(Activation)
19074837	1	GLI1->BCL2(Activation)
19074849	1	ETS1->EGR1(Activation)
19074888	2	PAX3->MITF(Repression); STAT3->PAX3(Repression)
19076642	1	SPI1->PARG(Repression)
19080330	1	EPAS1->VEGFA(Activation)
19080496	1	HIF1A->LEP(Unknown)
19081374	1	HDAC1->GRIN2B(Activation)
19086036	1	MYC->TP53(Unknown)
19087304	2	USF1->ASPH(Unknown); USF2->ASPH(Unknown)
19088080	2	HDAC2->TGFBR2(Repression); KLF14->TGFBR2(Repression)
19091137	2	NFKB1->NCAM1(Activation); RELA->NCAM1(Activation)
19091749	1	HIF1A->SETD2(Unknown)
19094210	1	NFKB1->PTGDS(Activation)
19095803	1	UPF2->UPF1(Unknown)
19096445	1	STAT1->IFNB1(Repression)
19097122	1	GTF2I->HSPA5(Activation)
19102934	4	E2F1->BIRC5(Activation); E2F1->BIRC5(Repression); EP300->BIRC5(Activation); EP300->BIRC5(Repression)
19106114	5	EGR1->LHB(Unknown); PITX1->GNRH1(Repression); PITX1->LHB(Unknown); PITX2->GNRH1(Repression); SF1->LHB(Unknown)
19106115	2	RXRA->CYP7A1(Unknown); VDR->CYP7A1(Repression)
19111020	3	MYB->CLEC4G(Activation); RUNX3->CLEC4G(Activation); SPI1->CLEC4G(Activation)
19111069	3	MAX->BRD7(Unknown); MYC->BRD7(Repression); SP1->BRD7(Activation)
19112177	1	SP1->SRC(Unknown)
19115200	1	STAT1->SOCS3(Unknown)
19115247	1	HDAC4->PTGES(Unknown)
19115260	1	HNF4A->RNASE2(Activation)
19117054	2	ESR1->BTG2(Repression); PHB2->BTG2(Repression)
19118055	5	REST->CHGA(Unknown); REST->CHGB(Unknown); REST->PCSK1(Unknown); REST->SCG3(Unknown); REST->VGF(Unknown)
19118563	3	POU2F1->PTGIR(Activation); SP1->PTGIR(Activation); SPI1->PTGIR(Activation)
19122829	1	HDAC9->CDKN2A(Activation)
19124156	1	STAT3->IL10(Unknown)
19124729	7	NFKB1->IL10(Activation); NFKB1->IL6(Activation); RELA->IL10(Activation); RELA->IL6(Activation); TNFAIP3->JUN(Repression); TNFAIP3->NFKB1(Repression); TNFAIP3->RELA(Repression)
19124747	1	STAT1->FOXP3(Unknown)
19125693	1	TCF3->CDKN1A(Unknown)
19127412	1	FOXA1->BCL2(Repression)
19129222	1	NR1I2->CYP4F12(Unknown)
19129475	2	STAT1->HMOX1(Activation); STAT3->HMOX1(Activation)
19131553	1	TCF4->BIRC5(Unknown)
19133234	3	ELK1->EIF2AK1(Activation); EP300->EIF2AK1(Activation); HDAC1->EIF2AK1(Repression)
19136250	2	FOS->VEGFD(Unknown); JUN->VEGFD(Unknown)
19136629	2	PIAS1->PRMT1(Repression); PIAS1->STAT1(Unknown)
19139068	2	TP53->FRMD5(Unknown); TP53->PPARGC1A(Unknown)
19139263	2	NANOG->CDC25A(Unknown); NANOG->CDK6(Unknown)
19139273	1	SALL3->DNMT3A(Unknown)
19139719	1	PAX5->MET(Unknown)
19139882	4	HSF1->MICA(Activation); HSF1->MICB(Activation); SP1->MICA(Activation); SP1->MICB(Activation)
19141292	1	HIF1A->MUC1(Unknown)
19147544	1	PGR->KLK4(Activation)
19147588	2	SOX4->AGO1(Unknown); SOX4->DHX9(Unknown)
19148141	2	MSC->DKK1(Unknown); NANOG->DKK1(Unknown)
19148275	2	SP1->AMACR(Unknown); ZNF202->AMACR(Unknown)
19148464	1	ESR1->BCL2(Activation)
19150257	1	MYC->CDKN1A(Repression)
19150388	4	CEBPB->STAR(Unknown); CREM->STAR(Unknown); FOS->STAR(Unknown); JUN->STAR(Unknown)
19151334	1	STAT3->SALL4(Activation)
19154183	2	AHR->CA9(Repression); HIF1A->CA9(Activation)
19154774	1	TSG101->EGFR(Repression)
19155307	1	IRF8->CFLAR(Unknown)
19156404	4	NFKB1->CCR2(Activation); NFKB1->CXCR2(Activation); RELA->CCR2(Activation); RELA->CXCR2(Activation)
19158269	1	CTCF->CSF2(Unknown)
19162039	1	HDGF->SMYD1(Repression)
19164127	10	NFKB1->CCR7(Activation); NFKB1->CD40(Activation); NFKB1->CD83(Activation); NFKB1->CD86(Activation); NFKB1->IL6(Activation); RELA->CCR7(Activation); RELA->CD40(Activation); RELA->CD83(Activation); RELA->CD86(Activation); RELA->IL6(Activation)
19164283	3	FOS->EZR(Activation); JUN->EZR(Activation); SP1->EZR(Activation)
19165920	1	TBR1->RELN(Unknown)
19167713	2	NFKB1->F3(Unknown); RELA->F3(Unknown)
19173292	1	HOPX->FOS(Repression)
19174556	3	LEF1->SKP2(Unknown); LEF1->TCF4(Unknown); TCF4->SKP2(Unknown)
19179483	1	SREBF2->HNF4A(Repression)
19179606	2	HMGA2->CDH1(Activation); SNAI1->CDH1(Repression)
19182791	3	HDAC1->CD82(Repression); HDAC1->CDH1(Repression); HDAC1->CDKN1A(Repression)
19183244	1	SRSF1->NFKB1(Repression)
19185056	1	ESR1->MMP13(Unknown)
19185986	1	HDAC9->ESR1(Repression)
19188449	3	E2F1->TP73(Unknown); KAT2B->TP73(Unknown); SIRT1->TP73(Unknown)
19188603	1	CDX1->KRT20(Unknown)
19189969	1	KLF5->CCND1(Activation)
19195802	1	MECP2->DLX5(Unknown)
19198625	2	HDAC1->ALOX15(Unknown); MTA1->ALOX15(Unknown)
19201410	1	NR1H3->ABCA1(Activation)
19201992	1	SP1->DNMT1(Unknown)
19202062	1	TP53->MYC(Unknown)
19208841	1	DDB1->CDKN2A(Unknown)
19209620	1	CTCF->H19(Unknown)
19211935	1	SP1->DNMT1(Activation)
19212333	2	GATA1->WT1(Activation); GATA2->WT1(Activation)
19212630	1	HIF1A->CXCR4(Unknown)
19212692	2	POU2F1->ID1(Unknown); POU2F1->SDC4(Unknown)
19213954	1	NR4A1->TNF(Repression)
19214138	2	SMAD3->TGFB1(Repression); SMAD7->TGFB1(Activation)
19219066	1	ATF3->PCLAF(Unknown)
19219074	2	GLI1->JUN(Unknown); GLI2->JUN(Unknown)
19221506	1	NPM1->CDKN1A(Activation)
19221600	2	TCF4->DEFA5(Unknown); TCF4->DEFA6(Unknown)
19223505	1	BRCA1->IGF1R(Unknown)
19229036	1	SIRT1->HSF1(Unknown)
19229864	1	DEK->PRDX5(Repression)
19231596	1	TCF3->IL5RA(Unknown)
19232333	1	NR1I2->CYP3A4(Activation)
19232384	1	GATA3->KLK1(Unknown)
19233129	2	NFKB1->BCL2(Unknown); RELA->BCL2(Unknown)
19233874	1	JDP2->ATF3(Unknown)
19238077	4	HIF1A->CA9(Unknown); HIF1A->VEGFA(Unknown); VHL->CCND1(Unknown); VHL->HIF1A(Unknown)
19244250	2	FOXO1->PDGFA(Unknown); FOXO1->PDGFB(Unknown)
19244278	1	VDR->CYP24A1(Unknown)
